waveform	[0]		[1]	
t0	2013-04-17  15:34:42,		2013-04-17  15:34:42,	
delta t	1,000000E-8		1,000000E-8	

time[0]	Y[0]	time[1]	Y[1]
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,323024E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,992495E+0	2013-04-17  15:34:42,	4,323024E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,949778E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,907061E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,864344E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,736192E+0	2013-04-17  15:34:42,	4,280081E+0
2013-04-17  15:34:42,	4,479890E+0	2013-04-17  15:34:42,	4,237137E+0
2013-04-17  15:34:42,	4,010002E+0	2013-04-17  15:34:42,	4,194193E+0
2013-04-17  15:34:42,	3,369245E+0	2013-04-17  15:34:42,	4,194193E+0
2013-04-17  15:34:42,	2,728489E+0	2013-04-17  15:34:42,	4,108306E+0
2013-04-17  15:34:42,	2,173166E+0	2013-04-17  15:34:42,	4,022418E+0
2013-04-17  15:34:42,	1,703278E+0	2013-04-17  15:34:42,	3,979475E+0
2013-04-17  15:34:42,	1,361541E+0	2013-04-17  15:34:42,	3,979475E+0
2013-04-17  15:34:42,	1,062522E+0	2013-04-17  15:34:42,	3,936531E+0
2013-04-17  15:34:42,	8,062191E-1	2013-04-17  15:34:42,	3,936531E+0
2013-04-17  15:34:42,	6,353507E-1	2013-04-17  15:34:42,	3,936531E+0
2013-04-17  15:34:42,	5,071994E-1	2013-04-17  15:34:42,	3,850644E+0
2013-04-17  15:34:42,	3,790481E-1	2013-04-17  15:34:42,	3,807700E+0
2013-04-17  15:34:42,	3,363310E-1	2013-04-17  15:34:42,	3,807700E+0
2013-04-17  15:34:42,	2,936139E-1	2013-04-17  15:34:42,	3,721812E+0
2013-04-17  15:34:42,	2,508968E-1	2013-04-17  15:34:42,	3,721812E+0
2013-04-17  15:34:42,	1,654626E-1	2013-04-17  15:34:42,	3,678869E+0
2013-04-17  15:34:42,	2,081797E-1	2013-04-17  15:34:42,	3,635925E+0
2013-04-17  15:34:42,	1,654626E-1	2013-04-17  15:34:42,	3,635925E+0
2013-04-17  15:34:42,	1,654626E-1	2013-04-17  15:34:42,	3,635925E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,635925E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,550038E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,507094E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,464150E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,421207E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,421207E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,421207E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,378263E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,378263E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,335319E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,292375E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,249432E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,206488E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,206488E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,163544E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,163544E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	3,120601E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,120601E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,077657E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,077657E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	3,034713E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	2,948826E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	2,948826E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	2,948826E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	2,905882E+0
2013-04-17  15:34:42,	1,227455E-1	2013-04-17  15:34:42,	2,905882E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	2,862939E+0
2013-04-17  15:34:42,	8,002845E-2	2013-04-17  15:34:42,	2,862939E+0
