0.0	1.062522E+0	5.010351E-1
1e-08	1.062522E+0	5.010351E-1
2e-08	1.062522E+0	5.010351E-1
3e-08	1.062522E+0	5.010351E-1
4e-08	1.062522E+0	5.010351E-1
5e-08	1.062522E+0	5.010351E-1
6e-08	1.062522E+0	5.010351E-1
7e-08	1.062522E+0	5.010351E-1
8e-08	1.062522E+0	5.010351E-1
9e-08	1.062522E+0	5.010351E-1
1e-07	1.062522E+0	5.010351E-1
1.1e-07	1.019805E+0	5.010351E-1
1.2e-07	1.019805E+0	5.010351E-1
1.3e-07	1.019805E+0	5.010351E-1
1.4e-07	9.770875E-1	5.010351E-1
1.5e-07	8.916533E-1	4.580914E-1
1.6e-07	6.353507E-1	4.580914E-1
1.7e-07	2.081797E-1	4.151477E-1
1.8e-07	-3.898596E-1	3.722041E-1
1.9e-07	-1.030616E+0	3.722041E-1
2e-07	-1.628656E+0	3.292604E-1
2.1e-07	-2.141261E+0	3.722041E-1
2.2e-07	-2.525715E+0	3.292604E-1
2.3e-07	-2.867451E+0	3.292604E-1
2.4e-07	-3.081037E+0	3.292604E-1
2.5e-07	-3.294622E+0	3.292604E-1
2.6e-07	-3.422774E+0	2.863167E-1
2.7e-07	-3.550925E+0	2.433730E-1
2.8e-07	-3.636359E+0	2.863167E-1
2.9e-07	-3.679076E+0	2.433730E-1
3e-07	-3.721793E+0	2.863167E-1
3.1e-07	-3.807228E+0	2.433730E-1
3.2e-07	-3.807228E+0	2.433730E-1
3.3e-07	-3.807228E+0	2.004293E-1
3.4e-07	-3.849945E+0	2.433730E-1
3.5e-07	-3.849945E+0	2.004293E-1
3.6e-07	-3.849945E+0	2.433730E-1
3.7e-07	-3.849945E+0	2.004293E-1
3.8e-07	-3.849945E+0	2.004293E-1
3.9e-07	-3.892662E+0	2.004293E-1
4e-07	-3.892662E+0	2.004293E-1
4.1e-07	-3.892662E+0	2.004293E-1
4.2e-07	-3.892662E+0	2.004293E-1
4.3e-07	-3.892662E+0	2.004293E-1
4.4e-07	-3.892662E+0	1.574856E-1
4.5e-07	-3.892662E+0	1.574856E-1
4.6e-07	-3.892662E+0	1.574856E-1
4.7e-07	-3.892662E+0	1.574856E-1
4.8e-07	-3.892662E+0	1.574856E-1
4.9e-07	-3.892662E+0	1.574856E-1
5e-07	-3.892662E+0	1.574856E-1
5.1e-07	-3.892662E+0	1.574856E-1
5.2e-07	-3.892662E+0	1.574856E-1
5.3e-07	-3.892662E+0	1.574856E-1
5.4e-07	-3.892662E+0	1.574856E-1
5.5e-07	-3.892662E+0	1.145419E-1
5.6e-07	-3.892662E+0	1.145419E-1
5.7e-07	-3.892662E+0	1.145419E-1
5.8e-07	-3.892662E+0	1.145419E-1
5.9e-07	-3.892662E+0	1.145419E-1
6e-07	-3.892662E+0	1.145419E-1
6.1e-07	-3.935379E+0	1.145419E-1
6.2e-07	-3.892662E+0	1.145419E-1
6.3e-07	-3.892662E+0	1.145419E-1
6.4e-07	-3.892662E+0	1.145419E-1
6.5e-07	-3.892662E+0	1.145419E-1
6.6e-07	-3.892662E+0	1.145419E-1
6.7e-07	-3.892662E+0	1.145419E-1
6.8e-07	-3.892662E+0	7.159817E-2
6.9e-07	-3.849945E+0	7.159817E-2
7e-07	-3.892662E+0	7.159817E-2
7.1e-07	-3.892662E+0	7.159817E-2
7.2e-07	-3.892662E+0	7.159817E-2
7.3e-07	-3.892662E+0	7.159817E-2
7.4e-07	-3.892662E+0	7.159817E-2
7.5e-07	-3.849945E+0	1.145419E-1
7.6e-07	-3.849945E+0	7.159817E-2
7.7e-07	-3.892662E+0	7.159817E-2
7.8e-07	-3.892662E+0	7.159817E-2
7.9e-07	-3.892662E+0	7.159817E-2
8e-07	-3.892662E+0	7.159817E-2
8.1e-07	-3.892662E+0	7.159817E-2
8.2e-07	-3.892662E+0	7.159817E-2
8.3e-07	-3.892662E+0	2.865447E-2
8.4e-07	-3.892662E+0	7.159817E-2
8.5e-07	-3.849945E+0	7.159817E-2
8.6e-07	-3.892662E+0	7.159817E-2
8.7e-07	-3.892662E+0	7.159817E-2
8.8e-07	-3.892662E+0	7.159817E-2
8.9e-07	-3.892662E+0	7.159817E-2
9e-07	-3.892662E+0	7.159817E-2
9.1e-07	-3.849945E+0	7.159817E-2
9.2e-07	-3.892662E+0	7.159817E-2
9.3e-07	-3.892662E+0	2.865447E-2
9.4e-07	-3.892662E+0	2.865447E-2
9.5e-07	-3.892662E+0	2.865447E-2
9.6e-07	-3.892662E+0	2.865447E-2
9.7e-07	-3.892662E+0	7.159817E-2
9.8e-07	-3.849945E+0	2.865447E-2
9.9e-07	-3.892662E+0	2.865447E-2
1e-06	-3.892662E+0	2.865447E-2
1.01e-06	-3.892662E+0	2.865447E-2
1.02e-06	-3.892662E+0	7.159817E-2
1.03e-06	-3.892662E+0	2.865447E-2
1.04e-06	-3.892662E+0	2.865447E-2
1.05e-06	-3.892662E+0	7.159817E-2
1.06e-06	-3.892662E+0	2.865447E-2
1.07e-06	-3.892662E+0	2.865447E-2
1.08e-06	-3.892662E+0	2.865447E-2
1.09e-06	-3.892662E+0	2.865447E-2
1.1e-06	-3.892662E+0	2.865447E-2
1.11e-06	-3.892662E+0	2.865447E-2
1.12e-06	-3.935379E+0	2.865447E-2
1.13e-06	-3.892662E+0	2.865447E-2
1.14e-06	-3.935379E+0	2.865447E-2
