waveform	[0]		[1]	
t0	2013-04-17  16:14:45,		2013-04-17  16:14:45,	
delta t	1,000000E-8		1,000000E-8	

time[0]	Y[0]	time[1]	Y[1]
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	1,703459E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,703459E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,746402E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,746402E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,789346E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,789346E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,832290E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	1,832290E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,875233E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	1,875233E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	1,918177E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,918177E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	1,961121E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,004065E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,047008E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,047008E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,089952E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,132896E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,175839E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,218783E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,218783E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,261727E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,304670E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,347614E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,390558E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,433502E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,476445E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,519389E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,562333E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,605276E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,605276E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,691164E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,734107E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,777051E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,777051E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,819995E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	2,905882E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,948826E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	2,948826E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,034713E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,077657E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	3,120601E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,163544E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,206488E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,249432E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,292375E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,335319E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,378263E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,421207E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,464150E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,507094E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,550038E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,592981E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,635925E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,721812E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,764756E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,807700E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,850644E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,893587E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,936531E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	3,979475E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,022418E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,065362E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,108306E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,194193E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,194193E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,280081E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,323024E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,365968E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,451855E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,494799E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,537743E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,580686E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,623630E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,666574E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,709517E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,752461E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,838349E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,838349E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,881292E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	4,967180E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,010123E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,053067E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,096011E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,138954E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,181898E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,267786E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,310729E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,353673E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,396617E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,439560E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	8,002845E-2	2013-04-17  16:14:45,	5,482504E+0
2013-04-17  16:14:45,	3,731135E-2	2013-04-17  16:14:45,	5,482504E+0
